Category,Composition/property,Group,N,Mean,SD,95% CI Lower,95% CI Upper,Number of Outliers
Unknown,overall,BBB+,4955,0.0181634712411705,0.1423356751000814,-0.260814451954989,0.29714139443733,84
Unknown,overall,BBB-,2851,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB+,4955,0.0006054490413723,0.0246009067518844,-0.0476123281923211,0.0488232262750658,3
Unknown,overall,BBB-,2851,1.1953700455980358,2.327122979779584,-3.365790994769948,5.75653108596602,178
Unknown,overall,BBB+,4955,0.7652875882946518,1.402606537827676,-1.983821225847593,3.5143964024368968,300
Unknown,overall,BBB-,2851,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB+,4955,0.0002018163471241,0.0142062080487411,-0.0276423514284084,0.0280459841226567,1
Unknown,overall,BBB-,2851,0.0164854437039635,0.1591922418830741,-0.2955313503868618,0.3285022377947889,35
Unknown,overall,BBB+,4955,0.0038345105953582,0.064994556305522,-0.1235548197634649,0.1312238409541814,18
Unknown,overall,BBB-,2851,0.0112241318835496,0.1179366880103531,-0.2199317766167425,0.2423800403838417,28
Unknown,overall,BBB+,4955,0.0258324924318869,0.1834345990078889,-0.3336993216235753,0.3853643064873492,111
Unknown,overall,BBB-,2851,0.2707821816906348,0.4568988354897286,-0.6247395358692331,1.1663038992505028,16
Unknown,overall,BBB+,4955,0.0181634712411705,0.1423356751000814,-0.260814451954989,0.29714139443733,84
Unknown,overall,BBB-,2851,3.3707471062784986,3.005323948949196,-2.5196878336619255,9.261182046218924,140
Unknown,overall,BBB+,4955,1.227245206861756,1.0913209465467768,-0.9117438483699264,3.366234262093438,142
Unknown,overall,BBB-,2851,1.460023710978604,2.7570462382579533,-3.943786916006984,6.863834337964192,143
Unknown,overall,BBB+,4955,2.890025897073663,1.5722789290781425,-0.1916408039194963,5.971692598066822,246
Unknown,overall,BBB-,2851,6.0305156085584,4.130092609388403,-2.0644659058428703,14.125497122959672,115
Unknown,overall,BBB+,4955,2.858728557013118,2.37990129110676,-1.805877973556131,7.523335087582368,177
Unknown,overall,BBB-,2851,0.1448614521220624,0.6015104439085689,-1.0340990179387326,1.323821922182857,81
Unknown,overall,BBB+,4955,0.0302724520686175,0.1986323505785195,-0.3590469550652806,0.4195918592025158,133
Unknown,overall,BBB-,2851,0.0052613118204138,0.0723565254824508,-0.1365574781251897,0.1470801017660175,15
Unknown,overall,BBB+,4955,0.0034308779011099,0.0584790317028775,-0.11118802423653,0.11804978003875,17
Unknown,overall,BBB-,2851,0.3048053314626447,0.5468006362240942,-0.7669239155365801,1.3765345784618694,108
Unknown,overall,BBB+,4955,0.1515640766902119,0.3836524683521257,-0.6003947612799546,0.9035229146603784,705
Unknown,overall,BBB-,2851,1.307611364433532,1.1083771657432229,-0.8648078804231847,3.4800306092902487,91
Unknown,overall,BBB+,4955,1.213925327951564,0.9846663672218404,-0.7160207518032433,3.1438714077063716,64
Unknown,overall,BBB-,2851,32.10101718695195,15.03785757242289,2.6268163450030855,61.575218028900814,109
Unknown,overall,BBB+,4955,23.904742684157416,8.538982288292107,7.168337399104885,40.641147969209946,236
Unknown,overall,BBB-,2851,3.3942476324096806,2.530575529932225,-1.56568040625748,8.354175671076842,103
Unknown,overall,BBB+,4955,1.9261352169525732,1.7819671267496602,-1.5665203514767607,5.418790785381907,174
Unknown,overall,BBB-,2181,132.1237505731316,82.7666336000588,-30.098851282983645,294.34635242924685,82
Unknown,overall,BBB+,4008,59.221082834331334,37.26197554059696,-13.812389225238697,132.25455489390137,110
Unknown,overall,BBB-,2851,8.128025254296738,4.552703872991463,-0.7952743367665303,17.051324845360007,72
Unknown,overall,BBB+,4955,4.093239152371342,2.249160948456974,-0.3151163066043274,8.501594611347011,140
Unknown,overall,BBB-,2851,28.744300245527885,17.733589843273982,-6.013535847289123,63.5021363383449,207
Unknown,overall,BBB+,4955,23.22946518668012,9.652857298937896,4.309864880761843,42.1490654925984,164
Unknown,overall,BBB-,2851,0.1588916169764994,0.5099095542467864,-0.8405311093472019,1.1583143433002008,120
Unknown,overall,BBB+,4955,0.2764883955600403,0.750078840975532,-1.1936661327520024,1.746642923872083,279
Unknown,overall,BBB-,2851,3.182392143107682,1.5624043645774062,0.1200795885359653,6.244704697679397,188
Unknown,overall,BBB+,4955,3.0579212916246217,1.533792191905372,0.0516885954900923,6.064153987759151,350
Unknown,overall,BBB-,2851,52.306208347948086,31.20853279693918,-8.862515934052709,113.47493262994888,217
Unknown,overall,BBB+,4955,40.29142280524722,18.072763626986333,4.868806096354007,75.71403951414044,119
Unknown,overall,BBB-,2179,1.5256539697108766,2.839498716016847,-4.039763513682145,7.091071453103897,120
Unknown,overall,BBB+,3997,2.733299974981236,1.717177376241014,-0.6323676824511515,6.098967632413624,206
Unknown,overall,BBB-,2851,4.705717292178183,5.1590185659928345,-5.405959097167773,14.817393681524138,231
Unknown,overall,BBB+,4955,2.804238143289606,3.097921184263105,-3.2676873778660793,8.876163664445293,311
Unknown,overall,BBB-,2851,3.014380918975798,4.667108138854521,-6.133151033179063,12.161912871130658,207
Unknown,overall,BBB+,4955,1.8781029263370332,2.6817605708353147,-3.378147792500184,7.13435364517425,335
Unknown,overall,BBB-,2841,4.297360924977825,0.9479682916756232,2.439343073293604,6.1553787766620465,158
Unknown,overall,BBB+,4862,3.665101400629165,0.8166347846323689,2.064497222749722,5.265705578508608,298
Unknown,overall,BBB-,2851,0.5801473167309716,0.8786824942256373,-1.1420703719512777,2.302365005413221,128
Unknown,overall,BBB+,4955,0.1767911200807265,0.4326060066225888,-0.6711166528995477,1.0246988930610008,97
Unknown,overall,BBB-,2851,464.6307951595931,211.1285834202751,50.81877165585388,878.4428186633323,92
Unknown,overall,BBB+,4955,339.8419061553986,121.08175067699146,102.52167482849532,577.1621374823019,211
Unknown,overall,BBB-,2851,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB+,4955,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB-,2851,0.123114696597685,0.6622096825645031,-1.174816281228741,1.4210456744241111,82
Unknown,overall,BBB+,4955,0.3263370332996972,0.8300610920060831,-1.3005827070322256,1.95325677363162,369
Unknown,overall,BBB-,2851,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB+,4955,0.0,0.0,0.0,0.0,0
Unknown,overall,BBB-,2851,0.0231497720098211,0.2678518280150438,-0.5018398108996647,0.548139354919307,25
Unknown,overall,BBB+,4955,0.0036326942482341,0.0601683338809111,-0.1142972401583517,0.1215626286548199,18
Unknown,overall,BBB-,2844,1765.3136427566808,1675.9130173931992,-1519.4758713339895,5050.103156847351,108
Unknown,overall,BBB+,4952,1047.80795638126,713.688074877168,-351.0206703779893,2446.636583140509,131
Unknown,overall,BBB-,2851,1.819010873377762,3.0450771090782913,-4.1493402604156895,7.787362007171213,190
Unknown,overall,BBB+,4955,1.1128153380423815,1.710940845297419,-2.24062871874056,4.4662593948253235,334
Unknown,overall,BBB-,2851,0.0417397404419501,0.2369639626812837,-0.4227096264133658,0.5061891072972663,97
Unknown,overall,BBB+,4955,0.0044399596367305,0.0694611605400836,-0.1317039150218334,0.1405838342952945,21
Unknown,overall,BBB-,2851,133.52186951946683,81.48614565213225,-26.190975958712382,293.23471499764605,129
Unknown,overall,BBB+,4955,59.86236730575176,37.40717218111666,-13.455690169236888,133.1804247807404,128
Unknown,overall,BBB-,2851,3.046650298141003,2.46994534425979,-1.7944425766081853,7.887743172890192,147
Unknown,overall,BBB+,4955,1.658728557013118,1.4690942058320982,-1.2206960864177945,4.538153200444031,234
Unknown,overall,BBB-,2851,2.1592423710978603,1.497331423135614,-0.7755272182479431,5.094011960443664,65
Unknown,overall,BBB+,4955,2.3630676084762867,1.2826157741631938,-0.150859308883573,4.876994525836146,194
RDKit,num_5_rings_total,BBB-,2851,0.7471062784987723,0.7877713682921699,-0.7969256033538805,2.291138160351425,55
RDKit,num_5_rings_total,BBB+,4955,0.6732593340060545,0.707821072390434,-0.7140699678791961,2.060588635891305,64
RDKit,wiener_index,BBB-,2844,20831.926160337553,42616.9005465064,-62697.198910815,104361.0512314901,82
RDKit,wiener_index,BBB+,4952,8117.272617124394,12075.715631971085,-15551.130021538933,31785.67525578772,73
PubChem,charge,BBB-,2846,0.0344342937456078,0.2092966203609781,-0.3757870821619092,0.4446556696531249,84
PubChem,charge,BBB+,4945,0.0028311425682507,0.0531384815447598,-0.1013202812594785,0.1069825663959801,14
RDKit,num_8_rings_nonaromatic,BBB-,2851,0.0052613118204138,0.0723565254824508,-0.1365574781251897,0.1470801017660175,15
RDKit,num_8_rings_nonaromatic,BBB+,4955,0.0034308779011099,0.0584790317028775,-0.11118802423653,0.11804978003875,17
PubChem,atom_stereo,BBB-,2181,3.4594222833562585,4.272788814491812,-4.915243793047693,11.834088359760209,131
PubChem,atom_stereo,BBB+,4008,1.999001996007984,2.5864631963803593,-3.0704658688975197,7.068469860913488,292
PubChem,flexibility,BBB-,2183,6.323866239120476,4.338983361654425,-2.180541149722198,14.82827362796315,69
PubChem,flexibility,BBB+,4006,4.154767848227658,2.920590466444047,-1.5695894660026743,9.879125162457992,157
PubChem,hbond_donors,BBB-,2182,2.906507791017415,2.656985601166969,-2.301183987269844,8.114199569304674,74
PubChem,hbond_donors,BBB+,4009,1.1416812172611623,1.0637753668358472,-0.943318501737098,3.226680936259423,106
RDKit,bond_count_triple,BBB-,2851,0.03788144510698,0.2085108469797835,-0.3707998149733957,0.4465627051873557,98
RDKit,bond_count_triple,BBB+,4955,0.0355196770938446,0.1915391079680694,-0.3398969745235715,0.4109363287112606,170
RDKit,z_isomers,BBB-,2851,0.07576289021396,0.3562155939501495,-0.6224196739283331,0.7739454543562531,174
RDKit,z_isomers,BBB+,4955,0.0153380423814328,0.1293085152777531,-0.2381066475629633,0.2687827323258291,73
RDKit,atom_count_c,BBB-,2851,22.11048754822869,11.281380350130856,-0.0010179380277861,44.221993034485166,126
RDKit,atom_count_c,BBB+,4955,18.572754793138245,6.90796118361902,5.033150873244965,32.112358713031526,225
RDKit,num_5_rings_nonaromatic,BBB-,2851,0.4423009470361276,0.6416148775967472,-0.8152642130534968,1.699866107125752,217
RDKit,num_5_rings_nonaromatic,BBB+,4955,0.5216952573158425,0.6573115624088871,-0.7666354050055763,1.8100259196372617,375
RDKit,bond_count_aromatic,BBB-,2851,7.451771308312873,6.31839749156113,-4.932287775146941,19.83583039177269,91
RDKit,bond_count_aromatic,BBB+,4955,7.0597376387487385,5.645358107228227,-4.005164251418587,18.124639528916063,64
RDKit,num_6_rings_nonaromatic,BBB-,2851,1.1564363381269729,1.28147795611098,-1.3552604558505483,3.668133132104494,115
RDKit,num_6_rings_nonaromatic,BBB+,4955,1.3007063572149344,1.2769459433423007,-1.202107691735975,3.803520406165844,114
RDKit,num_6_rings_aromatic,BBB-,2851,1.0028060329708874,1.01358795596083,-0.9838263607123394,2.9894384266541145,168
RDKit,num_6_rings_aromatic,BBB+,4955,1.0623612512613525,0.8840453652294423,-0.6703676645883547,2.7950901671110593,191
RDKit,num_4_rings_total,BBB-,2851,0.2707821816906348,0.4568988354897286,-0.6247395358692331,1.1663038992505028,16
RDKit,num_4_rings_total,BBB+,4955,0.0181634712411705,0.1423356751000814,-0.260814451954989,0.29714139443733,84
RDKit,atom_count_b,BBB-,2851,0.0,0.0,0.0,0.0,0
RDKit,atom_count_b,BBB+,4955,0.0006054490413723,0.0246009067518844,-0.0476123281923211,0.0488232262750658,3
RDKit,r_isomers,BBB-,2851,1.1953700455980358,2.327122979779584,-3.365790994769948,5.75653108596602,178
RDKit,r_isomers,BBB+,4955,0.7652875882946518,1.402606537827676,-1.983821225847593,3.5143964024368968,300
RDKit,atom_count_li,BBB-,2851,0.0,0.0,0.0,0.0,0
RDKit,atom_count_li,BBB+,4955,0.0002018163471241,0.0142062080487411,-0.0276423514284084,0.0280459841226567,1
RDKit,atom_count_p,BBB-,2851,0.0164854437039635,0.1591922418830741,-0.2955313503868618,0.3285022377947889,35
RDKit,atom_count_p,BBB+,4955,0.0038345105953582,0.064994556305522,-0.1235548197634649,0.1312238409541814,18
RDKit,atom_count_br,BBB-,2851,0.0112241318835496,0.1179366880103531,-0.2199317766167425,0.2423800403838417,28
RDKit,atom_count_br,BBB+,4955,0.0258324924318869,0.1834345990078889,-0.3336993216235753,0.3853643064873492,111
RDKit,num_4_rings_nonaromatic,BBB-,2851,0.2707821816906348,0.4568988354897286,-0.6247395358692331,1.1663038992505028,16
RDKit,num_4_rings_nonaromatic,BBB+,4955,0.0181634712411705,0.1423356751000814,-0.260814451954989,0.29714139443733,84
RDKit,hbond_donors,BBB-,2851,3.3707471062784986,3.005323948949196,-2.5196878336619255,9.261182046218924,140
RDKit,hbond_donors,BBB+,4955,1.227245206861756,1.0913209465467768,-0.9117438483699264,3.366234262093438,142
RDKit,logp,BBB-,2851,1.460023710978604,2.7570462382579533,-3.943786916006984,6.863834337964192,143
RDKit,logp,BBB+,4955,2.890025897073663,1.5722789290781425,-0.1916408039194963,5.971692598066822,246
RDKit,atom_count_o,BBB-,2851,6.0305156085584,4.130092609388403,-2.0644659058428703,14.125497122959672,115
RDKit,atom_count_o,BBB+,4955,2.858728557013118,2.37990129110676,-1.805877973556131,7.523335087582368,177
RDKit,e_isomers,BBB-,2851,0.1448614521220624,0.6015104439085689,-1.0340990179387326,1.323821922182857,81
RDKit,e_isomers,BBB+,4955,0.0302724520686175,0.1986323505785195,-0.3590469550652806,0.4195918592025158,133
RDKit,num_8_rings_total,BBB-,2851,0.0052613118204138,0.0723565254824508,-0.1365574781251897,0.1470801017660175,15
RDKit,num_8_rings_total,BBB+,4955,0.0034308779011099,0.0584790317028775,-0.11118802423653,0.11804978003875,17
RDKit,num_5_rings_aromatic,BBB-,2851,0.3048053314626447,0.5468006362240942,-0.7669239155365801,1.3765345784618694,108
RDKit,num_5_rings_aromatic,BBB+,4955,0.1515640766902119,0.3836524683521257,-0.6003947612799546,0.9035229146603784,705
RDKit,num_aromatic_rings,BBB-,2851,1.307611364433532,1.1083771657432229,-0.8648078804231847,3.4800306092902487,91
RDKit,num_aromatic_rings,BBB+,4955,1.213925327951564,0.9846663672218404,-0.7160207518032433,3.1438714077063716,64
RDKit,heavy_atoms,BBB-,2851,32.10101718695195,15.03785757242289,2.6268163450030855,61.575218028900814,109
RDKit,heavy_atoms,BBB+,4955,23.904742684157416,8.538982288292107,7.168337399104885,40.641147969209946,236
RDKit,bond_count_double,BBB-,2851,3.3942476324096806,2.530575529932225,-1.56568040625748,8.354175671076842,103
RDKit,bond_count_double,BBB+,4955,1.9261352169525732,1.7819671267496602,-1.5665203514767607,5.418790785381907,174
PubChem,tpsa,BBB-,2181,132.1237505731316,82.7666336000588,-30.098851282983645,294.34635242924685,82
PubChem,tpsa,BBB+,4008,59.221082834331334,37.26197554059696,-13.812389225238697,132.25455489390137,110
RDKit,hbond_acceptors,BBB-,2851,8.128025254296738,4.552703872991463,-0.7952743367665303,17.051324845360007,72
RDKit,hbond_acceptors,BBB+,4955,4.093239152371342,2.249160948456974,-0.3151163066043274,8.501594611347011,140
RDKit,atom_count_h,BBB-,2851,28.744300245527885,17.733589843273982,-6.013535847289123,63.5021363383449,207
RDKit,atom_count_h,BBB+,4955,23.22946518668012,9.652857298937896,4.309864880761843,42.1490654925984,164
RDKit,atom_count_cl,BBB-,2851,0.1588916169764994,0.5099095542467864,-0.8405311093472019,1.1583143433002008,120
RDKit,atom_count_cl,BBB+,4955,0.2764883955600403,0.750078840975532,-1.1936661327520024,1.746642923872083,279
RDKit,num_total_rings,BBB-,2851,3.182392143107682,1.5624043645774062,0.1200795885359653,6.244704697679397,188
RDKit,num_total_rings,BBB+,4955,3.0579212916246217,1.533792191905372,0.0516885954900923,6.064153987759151,350
RDKit,bond_count_single,BBB-,2851,52.306208347948086,31.20853279693918,-8.862515934052709,113.47493262994888,217
RDKit,bond_count_single,BBB+,4955,40.29142280524722,18.072763626986333,4.868806096354007,75.71403951414044,119
PubChem,logp,BBB-,2179,1.5256539697108766,2.839498716016847,-4.039763513682145,7.091071453103897,120
PubChem,logp,BBB+,3997,2.733299974981236,1.717177376241014,-0.6323676824511515,6.098967632413624,206
RDKit,atom_stereo,BBB-,2851,4.705717292178183,5.1590185659928345,-5.405959097167773,14.817393681524138,231
RDKit,atom_stereo,BBB+,4955,2.804238143289606,3.097921184263105,-3.2676873778660793,8.876163664445293,311
RDKit,total_chiral_centers,BBB-,2851,3.014380918975798,4.667108138854521,-6.133151033179063,12.161912871130658,207
RDKit,total_chiral_centers,BBB+,4955,1.8781029263370332,2.6817605708353147,-3.378147792500184,7.13435364517425,335
RDKit,radius_of_gyration,BBB-,2841,4.297360924977825,0.9479682916756232,2.439343073293604,6.1553787766620465,158
RDKit,radius_of_gyration,BBB+,4862,3.665101400629165,0.8166347846323689,2.064497222749722,5.265705578508608,298
RDKit,atom_count_s,BBB-,2851,0.5801473167309716,0.8786824942256373,-1.1420703719512777,2.302365005413221,128
RDKit,atom_count_s,BBB+,4955,0.1767911200807265,0.4326060066225888,-0.6711166528995477,1.0246988930610008,97
RDKit,mw,BBB-,2851,464.6307951595931,211.1285834202751,50.81877165585388,878.4428186633323,92
RDKit,mw,BBB+,4955,339.8419061553986,121.08175067699146,102.52167482849532,577.1621374823019,211
RDKit,num_8_rings_aromatic,BBB-,2851,0.0,0.0,0.0,0.0,0
RDKit,num_8_rings_aromatic,BBB+,4955,0.0,0.0,0.0,0.0,0
RDKit,atom_count_f,BBB-,2851,0.123114696597685,0.6622096825645031,-1.174816281228741,1.4210456744241111,82
RDKit,atom_count_f,BBB+,4955,0.3263370332996972,0.8300610920060831,-1.3005827070322256,1.95325677363162,369
RDKit,num_4_rings_aromatic,BBB-,2851,0.0,0.0,0.0,0.0,0
RDKit,num_4_rings_aromatic,BBB+,4955,0.0,0.0,0.0,0.0,0
RDKit,atom_count_i,BBB-,2851,0.0231497720098211,0.2678518280150438,-0.5018398108996647,0.548139354919307,25
RDKit,atom_count_i,BBB+,4955,0.0036326942482341,0.0601683338809111,-0.1142972401583517,0.1215626286548199,18
RDKit,eccentric_connectivity,BBB-,2844,1765.3136427566808,1675.9130173931992,-1519.4758713339895,5050.103156847351,108
RDKit,eccentric_connectivity,BBB+,4952,1047.80795638126,713.688074877168,-351.0206703779893,2446.636583140509,131
RDKit,s_isomers,BBB-,2851,1.819010873377762,3.0450771090782913,-4.1493402604156895,7.787362007171213,190
RDKit,s_isomers,BBB+,4955,1.1128153380423815,1.710940845297419,-2.24062871874056,4.4662593948253235,334
RDKit,charge,BBB-,2851,0.0417397404419501,0.2369639626812837,-0.4227096264133658,0.5061891072972663,97
RDKit,charge,BBB+,4955,0.0044399596367305,0.0694611605400836,-0.1317039150218334,0.1405838342952945,21
RDKit,tpsa,BBB-,2851,133.52186951946683,81.48614565213225,-26.190975958712382,293.23471499764605,129
RDKit,tpsa,BBB+,4955,59.86236730575176,37.40717218111666,-13.455690169236888,133.1804247807404,128
RDKit,atom_count_n,BBB-,2851,3.046650298141003,2.46994534425979,-1.7944425766081853,7.887743172890192,147
RDKit,atom_count_n,BBB+,4955,1.658728557013118,1.4690942058320982,-1.2206960864177945,4.538153200444031,234
RDKit,num_6_rings_total,BBB-,2851,2.1592423710978603,1.497331423135614,-0.7755272182479431,5.094011960443664,65
RDKit,num_6_rings_total,BBB+,4955,2.3630676084762867,1.2826157741631938,-0.150859308883573,4.876994525836146,194
